experiment,model,arm,dataset,fault_type,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,JVMException,3,0.85753244,0.40254227,0.73450565,1,0.52225769,,,0.47774231,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,JVMLatency,1,0.85960437,0.42293992,0.69699614,1,0.54538634,,,0.45461366,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,JVMMemoryStress,14,0.85680489,0.39675953,0.71881378,1,0.52492376,,,0.47507624,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,JVMReturn,2,0.8545035,0.41602023,0.68485396,1,0.52456155,,,0.47543845,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,NetworkBandwidth,2,0.85722266,0.41438326,0.69005436,1,0.51937543,,,0.48062457,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,NetworkCorrupt,2,0.8627166,0.40838815,0.75954341,1,0.53211177,,,0.46788823,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,NetworkDelay,1,0.85152895,0.37982249,0.7861464,1,0.517524,,,0.482476,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,NetworkLoss,3,0.85142336,0.41503203,0.73032348,1,0.51802684,,,0.48197316,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,NetworkPartition,6,0.85695234,0.43920463,0.69692407,1,0.52466412,,,0.47533588,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,PodFailure,1,0.86761255,0.3917846,0.69456661,1,0.53097327,,,0.46902673,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aegislab,PodKill,1,0.86701314,0.4288618,0.7126949,1,0.54198704,,,0.45801296,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器cpu负载,9,0.86234203,0.40056665,0.72342556,1,0.5149416,,,0.4850584,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器内存负载,8,0.86003845,0.41286652,0.72601003,1,0.51801901,,,0.48198099,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器写io负载,4,0.8591358,0.40318214,0.69703389,1,0.51271357,,,0.48728643,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器网络丢包,9,0.85524362,0.39829055,0.70299004,1,0.49410458,,,0.50589542,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器网络延迟,10,0.85679632,0.40706667,0.72507671,1,0.50417958,,,0.49582042,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器网络资源包损坏,10,0.85850858,0.39544797,0.72244841,1,0.50171,,,0.49829,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器网络资源包重复发送,7,0.85998209,0.40958831,0.72207785,1,0.51006641,,,0.48993359,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器读io负载,9,0.86135778,0.39848753,0.71510984,1,0.50936023,,,0.49063977,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,k8s容器进程中止,5,0.86049542,0.39940753,0.72841714,1,0.50203187,,,0.49796813,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,node 内存消耗,5,0.861133,0.41539926,0.6874477,1,0.51732259,,,0.48267741,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,node 磁盘写IO消耗,6,0.86331435,0.39821252,0.73393785,1,0.51839178,,,0.48160822,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,node 磁盘空间消耗,5,0.85931357,0.40260775,0.71384069,1,0.50910759,,,0.49089241,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,node 磁盘读IO消耗,5,0.86232227,0.40365251,0.71458008,1,0.5011943,,,0.4988057,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,node节点CPU故障,5,0.86087368,0.42166696,0.6998149,1,0.52243697,,,0.47756303,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2022,node节点CPU爬升,3,0.85677038,0.41997688,0.70596275,1,0.51008084,,,0.48991916,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,code error,1,0.85816966,0.4037081,0.70840704,1,0.50642374,,,0.49357626,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,cpu stress,8,0.8560471,0.40086287,0.71978692,1,0.52550198,,,0.47449802,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,dns error,5,0.85960513,0.4174808,0.6802018,1,0.52562529,,,0.47437471,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,io fault,5,0.86547981,0.41547333,0.68611519,1,0.52342605,,,0.47657395,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,jvm cpu,3,0.8661025,0.41716562,0.697206,1,0.5255842,,,0.4744158,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,jvm exception,3,0.85828894,0.40328622,0.7254181,1,0.52043023,,,0.47956977,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,jvm gc,2,0.85622132,0.40857158,0.70835624,1,0.52843966,,,0.47156034,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,jvm latency,5,0.8619173,0.40518794,0.73237437,1,0.54121662,,,0.45878338,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,memory stress,6,0.85851525,0.40921515,0.71705745,1,0.52469835,,,0.47530165,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,network corrupt,6,0.85667318,0.40836343,0.7077466,1,0.51217508,,,0.48782492,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,network delay,7,0.86092826,0.41488984,0.68811458,1,0.52902933,,,0.47097067,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,network loss,5,0.85816814,0.41259564,0.7036413,1,0.5213585,,,0.4786415,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,node cpu stress,6,0.85871645,0.40943838,0.70735755,1,0.53322101,,,0.46677899,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,node disk fill,4,0.85763132,0.40335318,0.71662253,1,0.52500048,,,0.47499952,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,node memory stress,12,0.85846157,0.4152799,0.69862554,1,0.53171971,,,0.46828029,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,pod failure,10,0.8614899,0.40604276,0.69408247,1,0.52152507,,,0.47847493,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,pod kill,2,0.85962508,0.38277334,0.7486067,1,0.50444305,,,0.49555695,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,aiops2025,target port misconfig,3,0.8616896,0.39086002,0.73408489,1,0.52995429,,,0.47004571,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,cpu,15,0.85421135,0.40377519,0.72102595,1,0.52621482,,,0.47378518,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,delay,15,0.85433525,0.40162634,0.71518138,1,0.53149935,,,0.46850065,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,disk,15,0.8545616,0.40441477,0.72278497,1,0.53649799,,,0.46350201,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,loss,15,0.85956189,0.41120279,0.70983982,1,0.51343872,,,0.48656128,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,mem,15,0.85685836,0.40561818,0.72515428,1,0.52825085,,,0.47174915,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_ob,socket,15,0.85453834,0.40085643,0.71795963,1,0.53226033,,,0.46773967,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,cpu,15,0.8561348,0.41560226,0.70257516,1,0.5150137,,,0.4849863,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,delay,15,0.85115716,0.41496067,0.70432393,1,0.51067077,,,0.48932923,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,disk,15,0.85863418,0.40772918,0.72222615,1,0.5205846,,,0.4794154,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,loss,15,0.85528647,0.4160155,0.7181522,1,0.51234787,,,0.48765213,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,mem,15,0.86000722,0.40888509,0.72105809,1,0.50730326,,,0.49269674,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lt-Gv,re2_tt,socket,15,0.85619791,0.42139318,0.70122314,1,0.52325626,,,0.47674374,,1,,,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,ContainerKill,6,0.81853178,0.43457705,0.64986036,1,0.74705357,,0.25294643,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPRequestAbort,6,0.8178805,0.47379847,0.6485793,1,0.74959515,,0.25040485,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPRequestDelay,7,0.82181115,0.45316573,0.66484698,1,0.75024148,,0.24975852,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPRequestReplaceMethod,15,0.81942131,0.46432558,0.65467061,1,0.74753178,,0.25246822,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPRequestReplacePath,1,0.80279386,0.4764219,0.69230174,1,0.74996133,,0.25003867,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPResponseAbort,3,0.82008789,0.47425223,0.65062988,1,0.75456224,,0.24543776,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPResponseDelay,7,0.81822082,0.45602466,0.65231989,1,0.75112346,,0.24887654,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPResponseReplaceBody,2,0.81482832,0.45054291,0.63560048,1,0.75734538,,0.24265462,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,HTTPResponseReplaceCode,13,0.82346316,0.46443753,0.63666188,1,0.76042671,,0.23957329,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,JVMException,3,0.82093139,0.42961673,0.69255515,1,0.7517645,,0.2482355,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,JVMLatency,1,0.81843277,0.45862158,0.60492079,1,0.74558811,,0.25441189,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,JVMMemoryStress,14,0.82049873,0.43725144,0.64387471,1,0.74934478,,0.25065522,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,JVMReturn,2,0.81686882,0.45100652,0.69920479,1,0.73358746,,0.26641254,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,NetworkBandwidth,2,0.82267596,0.45223535,0.63389553,1,0.74114851,,0.25885149,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,NetworkCorrupt,2,0.82093107,0.46074476,0.66062629,1,0.73525671,,0.26474329,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,NetworkDelay,1,0.80942293,0.44739213,0.64457711,1,0.75180097,,0.24819903,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,NetworkLoss,3,0.8195397,0.46318283,0.64213346,1,0.73848586,,0.26151414,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,NetworkPartition,6,0.81708276,0.48480898,0.62959051,1,0.7453422,,0.2546578,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,PodFailure,1,0.82435168,0.43464762,0.6249682,1,0.74972441,,0.25027559,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aegislab,PodKill,1,0.82797598,0.46361611,0.65384615,1,0.75806781,,0.24193219,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器cpu负载,9,0.82254022,0.43564208,0.67952853,1,0.74983649,,0.25016351,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器内存负载,8,0.82064569,0.44563201,0.68322318,1,0.74104317,,0.25895683,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器写io负载,4,0.82587547,0.44855872,0.59896325,1,0.76711332,,0.23288668,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器网络丢包,9,0.81998807,0.43654324,0.63836015,1,0.75552607,,0.24447393,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器网络延迟,10,0.81970389,0.44651518,0.66909676,1,0.75020562,,0.24979438,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器网络资源包损坏,10,0.82233855,0.43114712,0.66635257,1,0.7623059,,0.2376941,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器网络资源包重复发送,7,0.82030471,0.45199915,0.67106119,1,0.74420783,,0.25579217,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器读io负载,9,0.82111308,0.43393209,0.67100648,1,0.74358135,,0.25641865,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,k8s容器进程中止,5,0.82046578,0.42726526,0.68315572,1,0.74436515,,0.25563485,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,node 内存消耗,5,0.82160868,0.44099763,0.63836659,1,0.74502192,,0.25497808,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,node 磁盘写IO消耗,6,0.82382854,0.43046082,0.67501531,1,0.74705973,,0.25294027,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,node 磁盘空间消耗,5,0.82079818,0.44048864,0.65384991,1,0.74930834,,0.25069166,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,node 磁盘读IO消耗,5,0.82435695,0.43393541,0.68826506,1,0.74638557,,0.25361443,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,node节点CPU故障,5,0.81726365,0.46036747,0.65993926,1,0.75197922,,0.24802078,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2022,node节点CPU爬升,3,0.81572164,0.45164231,0.64565226,1,0.73937499,,0.26062501,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,code error,1,0.82680297,0.45724458,0.62869735,1,0.78204373,,0.21795627,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,cpu stress,8,0.81746282,0.42665796,0.69099599,1,0.73386452,,0.26613548,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,dns error,5,0.83051963,0.44691814,0.6247773,1,0.76503086,,0.23496914,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,io fault,5,0.82262442,0.45012403,0.66633538,1,0.73271627,,0.26728373,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,jvm cpu,3,0.83168252,0.45635193,0.65370916,1,0.7527736,,0.2472264,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,jvm exception,3,0.81970129,0.44733525,0.66446061,1,0.75591689,,0.24408311,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,jvm gc,2,0.82808513,0.44392381,0.65460935,1,0.7678165,,0.2321835,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,jvm latency,5,0.83019679,0.45253228,0.63962572,1,0.76870881,,0.23129119,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,memory stress,6,0.82209481,0.44877147,0.67797179,1,0.75297364,,0.24702636,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,network corrupt,6,0.81991316,0.45613014,0.63902456,1,0.76340724,,0.23659276,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,network delay,7,0.82363988,0.44730111,0.64276195,1,0.73918588,,0.26081412,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,network loss,5,0.82392169,0.45143034,0.66030337,1,0.77260587,,0.22739413,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,node cpu stress,6,0.82003631,0.43769618,0.67386205,1,0.72714479,,0.27285521,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,node disk fill,4,0.81572752,0.42716734,0.7280497,1,0.72624092,,0.27375908,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,node memory stress,12,0.8210837,0.44545062,0.6542489,1,0.74527687,,0.25472313,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,pod failure,10,0.82684689,0.43699445,0.65727523,1,0.75561751,,0.24438249,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,pod kill,2,0.82217411,0.41678374,0.68729502,1,0.75359491,,0.24640509,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,aiops2025,target port misconfig,3,0.82842462,0.42946869,0.70719541,1,0.76674522,,0.23325478,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,cpu,15,0.81753086,0.44064943,0.6945702,1,0.74602209,,0.25397791,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,delay,15,0.81487526,0.44014817,0.67772213,1,0.74180377,,0.25819623,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,disk,15,0.81785055,0.44417288,0.68915117,1,0.74446288,,0.25553712,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,loss,15,0.82250956,0.46688287,0.65714346,1,0.77417164,,0.22582836,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,mem,15,0.82122141,0.44816591,0.69049741,1,0.76398049,,0.23601951,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_ob,socket,15,0.81709069,0.44104661,0.67937772,1,0.73949427,,0.26050573,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,cpu,15,0.82419741,0.45827274,0.66518078,1,0.76911242,,0.23088758,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,delay,15,0.82931577,0.44849303,0.66379284,1,0.77931961,,0.22068039,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,disk,15,0.82762818,0.44333894,0.68373705,1,0.77442203,,0.22557797,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,loss,15,0.82454149,0.45874478,0.66960263,1,0.77028073,,0.22971927,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,mem,15,0.8281651,0.45866279,0.65236533,1,0.77425211,,0.22574789,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gt,re2_tt,socket,15,0.82518835,0.46782101,0.6517631,1,0.77648352,,0.22351648,,,1,,1,,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,ContainerKill,6,0.85986672,0.41857935,0.69702265,1,0.44189716,,0.14427383,0.41382901,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPRequestAbort,6,0.85710318,0.44372296,0.68855211,1,0.44217446,,0.14119794,0.4166276,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPRequestDelay,7,0.86007945,0.43493551,0.70603789,1,0.43897779,,0.14156115,0.41946105,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPRequestReplaceMethod,15,0.85688025,0.44234834,0.69358982,1,0.43540039,,0.14254239,0.42205721,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPRequestReplacePath,1,0.8510049,0.45329147,0.70726457,1,0.42695214,,0.15278031,0.42026755,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPResponseAbort,3,0.85618644,0.44488209,0.70818699,1,0.44306126,,0.13899539,0.41794335,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPResponseDelay,7,0.85136317,0.43857592,0.69190279,1,0.42968258,,0.14268525,0.42763217,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPResponseReplaceBody,2,0.85647852,0.42935691,0.71465552,1,0.43585732,,0.13965355,0.42448913,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,HTTPResponseReplaceCode,13,0.85776952,0.44255049,0.68235536,1,0.4393412,,0.13675387,0.42390493,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,JVMException,3,0.85974691,0.42386349,0.72435093,1,0.43623132,,0.13834285,0.42542583,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,JVMLatency,1,0.85562745,0.45153081,0.67071242,1,0.4410172,,0.14980031,0.4091825,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,JVMMemoryStress,14,0.85565343,0.4232412,0.69232456,1,0.43826375,,0.14726831,0.41446794,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,JVMReturn,2,0.85672872,0.43454861,0.70431063,1,0.43947196,,0.15716208,0.40336596,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,NetworkBandwidth,2,0.85819147,0.43522647,0.70193666,1,0.44313202,,0.14688983,0.40997815,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,NetworkCorrupt,2,0.86166186,0.4335127,0.72536771,1,0.44783583,,0.14976678,0.40239739,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,NetworkDelay,1,0.85825818,0.40672666,0.74356666,1,0.42357585,,0.13617127,0.44025288,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,NetworkLoss,3,0.85285036,0.44242378,0.6871338,1,0.43315621,,0.14577596,0.42106783,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,NetworkPartition,6,0.85617392,0.45593339,0.68797694,1,0.4377975,,0.15047532,0.41172718,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,PodFailure,1,0.86764675,0.42035948,0.66624865,1,0.43216712,,0.1440823,0.42375058,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aegislab,PodKill,1,0.86144105,0.45298316,0.71254826,1,0.44925629,,0.14164472,0.40909899,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2022,k8s容器cpu负载,9,0.86103123,0.41868633,0.71673824,1,0.44070448,,0.14317778,0.41611774,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2022,k8s容器内存负载,8,0.85887441,0.42903704,0.71402871,1,0.43736004,,0.14571592,0.41692404,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2022,k8s容器写io负载,4,0.86285895,0.42855212,0.67253822,1,0.44558919,,0.13181638,0.42259443,,1,,1,1,
typed_two_stage,gemma-4-26b-a4b,Mv-Rt-Lv-Gv,aiops2022,k8s容器网络丢包,9,0.85664112,0.42327625,0.69017497,1,0.43373846,,0.13662752,0.42963403,,1,,1,1,
