experiment,model,arm,dataset,root_service,n,ac1,mrr
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-security-service,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-station-food-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-station-service,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-train-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-travel-plan-service,3,0.66666667,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-travel-service,3,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-travel2-service,2,0.5,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-user-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,ts-verification-code-service,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,adservice,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,adservice-0,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,adservice-1,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,adservice2-0,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,cartservice,4,0.25,0.375
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,cartservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,cartservice2-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,checkoutservice,2,0.5,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,checkoutservice-0,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,checkoutservice-1,2,0.5,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,currencyservice,2,0,0.16666667
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,currencyservice-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,currencyservice-2,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,emailservice,3,0,0.083333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,frontend,3,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node-2,3,1,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node-3,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node-4,3,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node-5,7,0.14285714,0.21428571
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,node-6,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,paymentservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,productcatalogservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,productcatalogservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,productcatalogservice-1,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,productcatalogservice-2,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,productcatalogservice2-0,1,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,recommendationservice,3,0,0.27777778
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,recommendationservice-2,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,shippingservice,4,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,shippingservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,shippingservice-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,shippingservice2-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,adservice,14,0.21428571,0.30357143
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,cartservice,7,0.14285714,0.35714286
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,checkoutservice,17,0.11764706,0.28921569
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,currencyservice,4,0.25,0.25
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,emailservice,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,frontend,3,0.33333333,0.5
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-1,3,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-3,3,0.66666667,0.73333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-4,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-5,4,0.25,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-6,5,0,0.1
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-7,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,node-8,4,0.25,0.39583333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,paymentservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,productcatalogservice,4,0.25,0.25
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,recommendationservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,shippingservice,6,0,0.083333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,tidb-tidb,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,tidb-tikv,10,0,0.18333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,checkoutservice,18,0.77777778,0.87037037
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,currencyservice,18,0.22222222,0.40740741
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,emailservice,18,0.66666667,0.80555556
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,productcatalogservice,18,0.33333333,0.50925926
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,recommendationservice,18,0.66666667,0.82407407
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,ts-auth-service,18,0.66666667,0.69444444
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,ts-order-service,18,0.44444444,0.58333333
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,ts-route-service,18,0.38888889,0.55092593
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,ts-train-service,18,0.66666667,0.76388889
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,ts-travel-service,18,0.5,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,mysql,6,0.33333333,0.52777778
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-assurance-service,5,0.6,0.7
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-auth-service,4,0.25,0.625
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-basic-service,19,0.15789474,0.23245614
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-config-service,6,0.16666667,0.31944444
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-consign-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-contacts-service,2,0,0.41666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-food-service,3,0,0.41666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-inside-payment-service,2,0.5,0.75
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-order-other-service,4,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-order-service,5,0,0.1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-preserve-service,5,0.2,0.24
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-price-service,2,0.5,0.75
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-route-plan-service,6,0.16666667,0.27777778
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-route-service,4,0,0.29166667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-seat-service,6,0.16666667,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-security-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-station-food-service,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-station-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-train-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-travel-plan-service,3,0.66666667,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-travel-service,3,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-travel2-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-user-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,ts-verification-code-service,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,adservice,1,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,adservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,adservice-1,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,adservice2-0,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,cartservice,4,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,cartservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,cartservice2-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,checkoutservice,2,0.5,0.5
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,checkoutservice-0,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,checkoutservice-1,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,currencyservice,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,currencyservice-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,currencyservice-2,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,emailservice,3,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,frontend,3,0,0.44444444
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node-2,3,0.33333333,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node-3,2,0,0.125
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node-4,3,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node-5,7,0.14285714,0.28571429
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,node-6,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,paymentservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,productcatalogservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,productcatalogservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,productcatalogservice-1,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,productcatalogservice-2,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,productcatalogservice2-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,recommendationservice,3,0,0.16666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,recommendationservice-2,1,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,shippingservice,4,0.25,0.375
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,shippingservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,shippingservice-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,shippingservice2-0,1,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,adservice,14,0.14285714,0.24404762
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,cartservice,7,0.28571429,0.4047619
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,checkoutservice,17,0.11764706,0.2745098
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,currencyservice,4,0.25,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,emailservice,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,frontend,3,0.33333333,0.5
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-1,3,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-3,3,0.66666667,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-4,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-5,4,0.25,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-6,5,0,0.05
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-7,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,node-8,4,0.25,0.39583333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,paymentservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,productcatalogservice,4,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,recommendationservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,shippingservice,6,0,0.083333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,tidb-tidb,2,0.5,0.5
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,tidb-tikv,10,0,0.24166667
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,checkoutservice,18,0.72222222,0.83333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,currencyservice,18,0.33333333,0.52777778
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,emailservice,18,0.72222222,0.8287037
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,productcatalogservice,18,0.38888889,0.51851852
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,recommendationservice,18,0.66666667,0.81018519
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,ts-auth-service,18,0.66666667,0.69444444
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,ts-order-service,18,0.5,0.67592593
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,ts-route-service,18,0.33333333,0.5462963
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,ts-train-service,18,0.66666667,0.74074074
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,ts-travel-service,18,0.44444444,0.62962963
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,mysql,6,0.33333333,0.47222222
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-assurance-service,5,0.6,0.7
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-auth-service,4,0.25,0.375
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-basic-service,19,0.052631579,0.17982456
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-config-service,6,0.16666667,0.22222222
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-consign-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-contacts-service,2,0.5,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-food-service,3,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-inside-payment-service,2,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-order-other-service,4,0,0.3125
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-order-service,5,0,0.15
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-preserve-service,5,0.2,0.46666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-price-service,2,0.5,0.75
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-route-plan-service,6,0.16666667,0.25555556
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-route-service,4,0,0.45833333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-seat-service,6,0,0.30555556
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-security-service,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-station-food-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-station-service,1,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-train-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-travel-plan-service,3,0.66666667,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-travel-service,3,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-travel2-service,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-user-service,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,ts-verification-code-service,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,adservice,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,adservice-0,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,adservice-1,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,adservice2-0,1,0,0.5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,cartservice,4,0.25,0.45833333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,cartservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,cartservice2-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,checkoutservice,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,checkoutservice-0,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,checkoutservice-1,2,0.5,0.5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,currencyservice,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,currencyservice-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,currencyservice-2,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,emailservice,3,0.33333333,0.41666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,frontend,3,0,0.44444444
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node-2,3,0.66666667,0.77777778
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node-3,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node-4,3,0,0.16666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node-5,7,0.14285714,0.19047619
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node-6,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,paymentservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,productcatalogservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,productcatalogservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,productcatalogservice-1,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,productcatalogservice-2,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,productcatalogservice2-0,1,0,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,recommendationservice,3,0,0.22222222
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,recommendationservice-2,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,shippingservice,4,0.25,0.375
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,shippingservice-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,shippingservice-1,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,shippingservice2-0,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,adservice,14,0.35714286,0.3952381
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,cartservice,7,0.14285714,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,checkoutservice,17,0.11764706,0.26470588
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,currencyservice,4,0.25,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,emailservice,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,frontend,3,0.33333333,0.5
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-1,3,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-3,3,0.66666667,0.66666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-4,1,1,1
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-5,4,0.25,0.33333333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-6,5,0,0.04
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-7,2,0,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node-8,4,0.25,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,paymentservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,productcatalogservice,4,0.25,0.25
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,recommendationservice,1,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,shippingservice,6,0,0.11666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,tidb-tidb,2,0,0
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,tidb-tikv,10,0,0.21666667
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,checkoutservice,18,0.77777778,0.87037037
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,currencyservice,18,0.27777778,0.47222222
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,emailservice,18,0.77777778,0.87037037
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,productcatalogservice,18,0.33333333,0.48333333
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,recommendationservice,18,0.61111111,0.7962963
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,ts-auth-service,18,0.66666667,0.69444444
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,ts-order-service,18,0.38888889,0.56944444
