experiment,model,arm,dataset_scope,n,case_n,complete_chain_accuracy,correct_prefix_accuracy,step_accuracy,query_membership_valid,level_1_complete_chain_accuracy,level_2_complete_chain_accuracy,level_3_complete_chain_accuracy,ac@1,ac@3,ac@5,avg@3,avg@5,mrr
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_ob,90,90,,,,,,,,0.76666667,0.84444444,0.85555556,0.81111111,0.82888889,0.80462963
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_tt,90,90,,,,,,,,0.56666667,0.67777778,0.68888889,0.62962963,0.65111111,0.61888889
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_tt,90,90,,,,,,,,0.54444444,0.68888889,0.68888889,0.62222222,0.64888889,0.60740741
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_tt,90,90,,,,,,,,0.56666667,0.66666667,0.67777778,0.62222222,0.64444444,0.61388889
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,re2_tt,90,90,,,,,,,,0.58888889,0.7,0.71111111,0.65185185,0.67555556,0.64166667
visual_counterfactual_rca,qwen3.6-27b,H_factual,aegislab,96,96,,,,,,,,0.23958333,0.51041667,0.70833333,0.38194444,0.49791667,0.40173611
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aegislab,96,96,,,,,,,,0.25,0.53125,0.65625,0.40625,0.49791667,0.40416667
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aegislab,96,96,,,,,,,,0.17708333,0.44791667,0.67708333,0.32638889,0.45208333,0.35052083
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aegislab,96,96,,,,,,,,0.21875,0.5,0.61458333,0.36111111,0.45416667,0.36336806
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2022,47,47,,,,,,,,0.25531915,0.44680851,0.4893617,0.35460993,0.4,0.34539007
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2022,47,47,,,,,,,,0.27659574,0.53191489,0.55319149,0.43262411,0.48085106,0.40248227
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2022,47,47,,,,,,,,0.29787234,0.44680851,0.55319149,0.36170213,0.42978723,0.37907801
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2022,47,47,,,,,,,,0.23404255,0.4893617,0.55319149,0.39007092,0.45106383,0.36950355
visual_counterfactual_rca,qwen3.6-27b,H_factual,aiops2025,93,93,,,,,,,,0.16129032,0.31182796,0.38709677,0.24014337,0.29247312,0.24301075
visual_counterfactual_rca,qwen3.6-27b,H_neutral,aiops2025,93,93,,,,,,,,0.13978495,0.33333333,0.4516129,0.2437276,0.32258065,0.25250896
visual_counterfactual_rca,qwen3.6-27b,H_placebo,aiops2025,93,93,,,,,,,,0.17204301,0.30107527,0.43010753,0.23655914,0.30537634,0.25591398
visual_counterfactual_rca,qwen3.6-27b,H_targeted,aiops2025,93,93,,,,,,,,0.13978495,0.34408602,0.53763441,0.24014337,0.35268817,0.27078853
visual_counterfactual_rca,qwen3.6-27b,H_factual,all_469,416,416,,,,,,,,0.39663462,0.60576923,0.70192308,0.50641026,0.57836538,0.50885417
visual_counterfactual_rca,qwen3.6-27b,H_neutral,all_469,416,416,,,,,,,,0.41346154,0.64182692,0.71634615,0.53685897,0.60480769,0.53088942
visual_counterfactual_rca,qwen3.6-27b,H_placebo,all_469,416,416,,,,,,,,0.37980769,0.57451923,0.69471154,0.48477564,0.56057692,0.4927484
visual_counterfactual_rca,qwen3.6-27b,H_targeted,all_469,416,416,,,,,,,,0.37019231,0.61538462,0.71634615,0.49599359,0.57884615,0.4978766
visual_counterfactual_rca,qwen3.6-27b,H_factual,headline_289,236,236,,,,,,,,0.21186441,0.41949153,0.53813559,0.32062147,0.39745763,0.3279661
visual_counterfactual_rca,qwen3.6-27b,H_neutral,headline_289,236,236,,,,,,,,0.21186441,0.45338983,0.55508475,0.34745763,0.42542373,0.3440678
visual_counterfactual_rca,qwen3.6-27b,H_placebo,headline_289,236,236,,,,,,,,0.19915254,0.38983051,0.55508475,0.2980226,0.38983051,0.31892655
visual_counterfactual_rca,qwen3.6-27b,H_targeted,headline_289,236,236,,,,,,,,0.19067797,0.43644068,0.5720339,0.31920904,0.41355932,0.32810734
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_ob,90,90,,,,,,,,0.67777778,0.87777778,0.95555556,0.78518519,0.85333333,0.78425926
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_ob,90,90,,,,,,,,0.65555556,0.93333333,0.97777778,0.80740741,0.87333333,0.78833333
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_ob,90,90,,,,,,,,0.64444444,0.84444444,0.9,0.75185185,0.80888889,0.74481481
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_ob,90,90,,,,,,,,0.61111111,0.86666667,0.95555556,0.74444444,0.82444444,0.74148148
visual_counterfactual_rca,qwen3.6-27b,H_factual,re2_tt,90,90,,,,,,,,0.6,0.82222222,0.87777778,0.71481481,0.77777778,0.70777778
visual_counterfactual_rca,qwen3.6-27b,H_neutral,re2_tt,90,90,,,,,,,,0.7,0.84444444,0.87777778,0.76296296,0.80666667,0.76333333
visual_counterfactual_rca,qwen3.6-27b,H_placebo,re2_tt,90,90,,,,,,,,0.58888889,0.78888889,0.85555556,0.70740741,0.76,0.69648148
visual_counterfactual_rca,qwen3.6-27b,H_targeted,re2_tt,90,90,,,,,,,,0.6,0.83333333,0.85555556,0.71111111,0.76666667,0.69944444
visual_counterfactual_rca,qwen3.8-27b,H_factual,aegislab,96,96,,,,,,,,0.21875,0.5625,0.60416667,0.39930556,0.47708333,0.37569444
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aegislab,96,96,,,,,,,,0.20833333,0.54166667,0.58333333,0.39236111,0.46666667,0.36579861
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,96,96,,,,,,,,0.1875,0.53125,0.58333333,0.38541667,0.4625,0.35625
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,96,96,,,,,,,,0.17708333,0.57291667,0.63541667,0.38194444,0.47916667,0.36006944
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2022,61,61,,,,,,,,0.14754098,0.40983607,0.42622951,0.30601093,0.35409836,0.27459016
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2022,61,61,,,,,,,,0.1147541,0.44262295,0.45901639,0.31147541,0.3704918,0.27185792
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,61,61,,,,,,,,0.16393443,0.42622951,0.44262295,0.30054645,0.35737705,0.28005464
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,61,61,,,,,,,,0.13114754,0.36065574,0.39344262,0.25136612,0.30819672,0.23770492
visual_counterfactual_rca,qwen3.8-27b,H_factual,aiops2025,93,93,,,,,,,,0.15053763,0.39784946,0.44086022,0.27598566,0.33978495,0.26469534
visual_counterfactual_rca,qwen3.8-27b,H_neutral,aiops2025,93,93,,,,,,,,0.15053763,0.37634409,0.41935484,0.2688172,0.32903226,0.25806452
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,93,93,,,,,,,,0.17204301,0.38709677,0.41935484,0.27598566,0.32688172,0.26630824
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,93,93,,,,,,,,0.13978495,0.33333333,0.39784946,0.23655914,0.29247312,0.2344086
visual_counterfactual_rca,qwen3.8-27b,H_factual,all_469,430,430,,,,,,,,0.3255814,0.62093023,0.64651163,0.48294574,0.54697674,0.45953488
visual_counterfactual_rca,qwen3.8-27b,H_neutral,all_469,430,430,,,,,,,,0.32325581,0.62093023,0.65116279,0.48449612,0.55069767,0.46093023
visual_counterfactual_rca,qwen3.8-27b,H_placebo,all_469,430,430,,,,,,,,0.3255814,0.61162791,0.63953488,0.47829457,0.54046512,0.45600775
visual_counterfactual_rca,qwen3.8-27b,H_targeted,all_469,430,430,,,,,,,,0.29302326,0.60465116,0.64883721,0.45736434,0.53116279,0.43748062
visual_counterfactual_rca,qwen3.8-27b,H_factual,headline_289,250,250,,,,,,,,0.176,0.464,0.5,0.33066667,0.396,0.30973333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,headline_289,250,250,,,,,,,,0.164,0.456,0.492,0.32666667,0.392,0.3028
visual_counterfactual_rca,qwen3.8-27b,H_placebo,headline_289,250,250,,,,,,,,0.176,0.452,0.488,0.324,0.3864,0.3042
visual_counterfactual_rca,qwen3.8-27b,H_targeted,headline_289,250,250,,,,,,,,0.152,0.432,0.488,0.296,0.368,0.28346667
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_ob,90,90,,,,,,,,0.53333333,0.88888889,0.88888889,0.71481481,0.78444444,0.68333333
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_ob,90,90,,,,,,,,0.56666667,0.86666667,0.91111111,0.71851852,0.79555556,0.7037037
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,90,90,,,,,,,,0.55555556,0.87777778,0.88888889,0.72962963,0.79111111,0.69851852
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,90,90,,,,,,,,0.53333333,0.86666667,0.88888889,0.71481481,0.78444444,0.68518519
visual_counterfactual_rca,qwen3.8-27b,H_factual,re2_tt,90,90,,,,,,,,0.53333333,0.78888889,0.81111111,0.67407407,0.72888889,0.65185185
visual_counterfactual_rca,qwen3.8-27b,H_neutral,re2_tt,90,90,,,,,,,,0.52222222,0.83333333,0.83333333,0.68888889,0.74666667,0.65740741
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,90,90,,,,,,,,0.51111111,0.78888889,0.81111111,0.65555556,0.71777778,0.63518519
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_tt,90,90,,,,,,,,0.44444444,0.82222222,0.85555556,0.64814815,0.73111111,0.61759259
